from_to,geodesic_distance_km,gdp_diff_2018,ESTAT_flow_BMI_2019_T_T_res,gdp_mean_2018,neighbors,share_rel,share_lang,PDI_diff,IDV_diff,UAI_diff,MAS_diff,fb_users_diff,fb_users_perc_diff,fb_users_perc_mean,fb_users_mean,area_diff,area_mean,share_cont
ET-IT,4542.2047136165575,40882.22290017791,0.0007693783380276222,22595.13232694774,0,1,0,14.0,49.0,23.0,29.0,23993000.0,44.80982035316333,27.377069642799363,18003500.0,831570.3899999999,713515.195,0
ET-NL,5733.854601017736,55672.60762080872,0.012778360764136715,29990.324687263143,0,1,0,26.0,53.0,1.0,27.0,3793000.0,51.96669059095646,30.955504761695927,7903500.0,1095630.39,581485.195,0
ET-NO,6282.417545850625,67654.30853382513,0.01304923963722743,35981.17514377134,0,1,0,33.0,42.0,2.0,33.0,2607000.0,56.71849095282512,33.33140494263026,4703500.0,764192.5399999999,747204.1199999999,0
ET-SE,5943.334343180268,51367.60976597002,0.01497650059757042,27837.825759843792,0,1,0,33.0,44.0,23.0,36.0,293000.0,56.677883380562086,33.311101156498744,6153500.0,721990.3899999999,768305.195,0
FI-AE,4776.891532919282,18995.510327402808,0.053388005521917886,59078.360358985105,0,0,0,47.0,25.0,9.0,26.0,6037000.0,38.05603056158979,67.6332257593582,5718500.0,232900.0,187470.0,0
FI-AR,13652.49009719121,26287.2065615198,0.0017724857436255837,36437.001914523804,0,1,0,16.0,17.0,27.0,30.0,27300000.0,16.59767460130827,56.90404777921744,16350000.0,2432770.0,1520305.0,0
FI-AT,1752.8794167056385,7379.486230609196,0.058712815154156266,53270.3483105883,0,1,0,22.0,8.0,11.0,53.0,1000000.0,7.796581990390642,44.70691948336798,3200000.0,221400.0,193220.0,1
FI-AU,13393.151438972178,588.5820983686062,0.040529600869104204,49874.89624446801,0,1,0,3.0,27.0,8.0,35.0,12300000.0,8.934855052666535,53.072638004896575,8850000.0,7388100.0,3997970.0,0
FI-BE,1817.063740016087,2947.513343597697,0.1017234033657372,51054.36186708255,0,1,0,32.0,12.0,35.0,28.0,3800000.0,7.101381359581097,52.155901158353856,4600000.0,273640.0,167100.0,1
FI-BR,10758.069904026646,34560.1669713956,0.001969193594529723,32300.5217095859,0,1,0,36.0,25.0,17.0,23.0,136300000.0,15.939800386428402,56.57511067177751,70850000.0,8054220.0,4331030.0,0
FI-CH,2016.3297835806409,22079.60164460649,0.15970982314406368,60620.406017586945,0,1,0,1.0,5.0,1.0,44.0,1000000.0,6.433417868497493,45.388501544314565,3200000.0,264403.97,171718.015,1
FI-CL,13799.82864206556,23866.4657702859,0.006590032946923277,37647.37231014075,0,1,0,30.0,40.0,27.0,2.0,10300000.0,18.92657296570829,58.06849696141745,7850000.0,439612.0,523726.0,0
FI-CN,5974.654656048813,34083.2452004461,0.001759138668671036,32538.98259506065,0,0,0,47.0,43.0,19.0,40.0,1370000.0,48.51338954236809,24.348515707379264,2015000.0,9120782.9,4864311.45,0
FI-CO,10083.734037515043,34536.5498587514,0.0022164114856863615,32312.330265908,0,1,0,34.0,50.0,21.0,38.0,26300000.0,7.69151847571019,52.4509697164184,15850000.0,805580.0,706710.0,0
FI-CR,10049.569297558282,28261.5612022009,0.004196419044363603,35449.82459418325,0,1,0,2.0,48.0,27.0,5.0,500000.0,13.142790526385411,55.17660574175601,2950000.0,252860.0,177490.0,0
FI-CZ,1489.3825194570522,8445.1122117181,0.03675673931568763,45358.04908942465,0,0,0,24.0,5.0,15.0,31.0,1900000.0,5.761841365428495,45.72428979584906,3650000.0,226720.0,190560.0,1
FI-DE,1515.344595972621,5654.7611095492975,0.04274238524924141,52407.985750058346,0,1,0,2.0,4.0,6.0,40.0,28300000.0,11.649236392759931,42.78059228218334,16850000.0,45460.0,326650.0,1
FI-DK,1119.7539645783122,7902.3572046229965,0.3074523516081729,53531.7837975952,0,1,0,15.0,11.0,36.0,10.0,1000000.0,14.805787044980164,56.00810400105339,3200000.0,263920.0,171960.0,1
FI-EC,10911.334378346544,37741.2619597251,0.001600831490834042,30709.97421542115,0,1,0,45.0,55.0,8.0,37.0,7300000.0,6.602655140633495,51.90653804888005,6350000.0,55560.0,276140.0,0
FI-EG,3918.8917397075543,37941.366105397305,0.002919264275287827,30609.92214258505,0,0,0,47.0,25.0,9.0,26.0,39700000.0,8.664252258049046,44.273084349538784,22550000.0,691530.0,649685.0,0
FI-ES,3100.449644537866,8884.217513734999,0.07494356205997633,45138.4964384162,0,1,0,24.0,12.0,27.0,16.0,20300000.0,0.6251456782342615,48.91778331768044,12850000.0,195683.479,401761.7395,1
FI-ET,5979.437839344601,47426.58431842492,0.0026251259467092135,25867.313036071242,0,1,0,31.0,36.0,7.0,15.0,3307000.0,43.63305101234561,26.788684972390502,4353500.0,825380.3899999999,716610.195,0
FI-FR,2302.9552594257616,3004.0033463454893,0.0440001263118794,48078.603522110956,0,1,0,35.0,8.0,27.0,17.0,30300000.0,1.711542630760455,49.46098179394353,17850000.0,243637.0,425738.5,1
FI-GB,1824.5294702285207,2007.1171797660063,0.07787828114986424,48577.0466054007,0,1,0,2.0,26.0,24.0,40.0,41300000.0,15.630328864266545,56.42037491069658,23350000.0,61990.0,272925.0,1
FI-GH,6377.405327425188,44137.7330481328,0.004363502857083952,27511.7386712173,0,1,0,44.0,43.0,5.0,20.0,2200000.0,33.47962957136801,31.865395692879304,3800000.0,76380.0,265730.0,0
FI-GR,2555.8268296659858,19963.0568553105,0.06370667907667363,39599.07676762845,0,1,0,27.0,28.0,53.0,31.0,2300000.0,0.13980455219408583,48.53530820246627,3850000.0,175020.0,216410.0,1
FI-GT,9753.939292758116,40915.25793431069,0.0005851077104453423,29122.976228128355,0,1,0,62.0,57.0,42.0,11.0,4100000.0,12.014671683417653,42.597874636854485,4750000.0,196760.0,205540.0,0
FI-HU,1690.2459383012674,17667.5305400361,0.05655974758784641,40746.83992526565,0,1,0,13.0,8.0,23.0,62.0,2600000.0,6.567151624103303,51.88878629061496,4000000.0,212660.0,197590.0,1
FI-ID,9986.707175570433,37935.8466562484,0.0006038013820857177,30612.6818671595,0,0,0,45.0,49.0,11.0,20.0,134260000.0,0.46074071940845585,48.83558083826753,69830000.0,1573599.0,1090719.5,0
FI-IE,2205.406980471981,34975.02960645661,0.10346917710772534,67068.119998512,0,1,0,5.0,7.0,24.0,42.0,0.0,5.177518054707988,51.1939695059173,2700000.0,235030.0,186405.0,1
FI-IL,3495.296949230032,9674.4805109449,0.02437251175990239,44743.36493981125,0,0,0,20.0,9.0,22.0,21.0,3177000.0,17.259085536674803,57.23475324690071,4288500.0,282280.0,162780.0,0
FI-IN,6113.641565165775,42905.24390117587,0.0020176043834378185,28127.983244695766,0,0,0,44.0,15.0,19.0,30.0,248300000.0,30.76116598287007,33.224627487128274,126850000.0,2669270.0,1638555.0,0
FI-IQ,3437.5075313245893,38771.1327851424,0.057035316741142754,30195.0388027125,0,0,0,47.0,25.0,9.0,26.0,18576000.0,1.8537428254415644,49.53208189128409,11988000.0,130208.0,369024.0,0
FI-IR,3839.068681649288,35785.287727965304,0.013019652496953171,31687.96133130105,0,0,0,25.0,22.0,0.0,17.0,37300000.0,2.10593029323298,47.55224533194682,21350000.0,1324840.0,966340.0,0
FI-IT,2397.64478476931,6544.361418247005,0.020238526396472886,46308.4244861602,0,1,0,17.0,13.0,16.0,44.0,27300000.0,1.1767693408177209,49.193595148972165,16350000.0,6190.0,300825.0,1
FI-JM,8908.841089403451,39612.01070246289,0.00424976296507573,29774.599844052256,0,1,0,12.0,24.0,46.0,42.0,1600000.0,11.75544963351119,42.72748566180771,1900000.0,293090.0,157375.0,0
FI-JP,7572.02939147136,7378.204078614799,0.004920869505427981,45891.5031559763,0,0,0,21.0,17.0,33.0,69.0,25300000.0,26.309525389571913,35.45044778377735,15350000.0,60580.0,334210.0,0
FI-KE,6947.530981043855,45137.426086669744,0.005641684628647894,27011.89215194883,0,1,0,31.0,36.0,7.0,15.0,4300000.0,36.153066956793644,30.528677000166486,4850000.0,265220.0,436530.0,0
FI-KR,7135.946283999405,6554.308804649903,0.00427208258525293,46303.45079295875,0,0,0,27.0,45.0,26.0,13.0,19136000.0,6.064702070393636,45.57285944336649,12268000.0,206400.0,200720.0,0
FI-KW,3958.0592001725886,2109.9637617638,0.006619698783525517,50635.5870761656,0,0,0,47.0,25.0,9.0,26.0,1393000.0,44.835323399508766,71.0228721783177,3396500.0,286100.0,160870.0,0
FI-LB,3202.66438821713,33526.242739394496,0.010572986662190899,32817.48382558645,0,0,0,47.0,25.0,9.0,26.0,1267000.0,10.737939980033445,53.97418046858003,3333500.0,293690.0,157075.0,0
FI-LY,4005.490257451327,34202.0324316674,0.004118376491925953,32479.58897945,0,0,0,47.0,25.0,9.0,26.0,2394000.0,23.745087678804992,60.477754317965804,3897000.0,1455620.0,1031730.0,0
FI-MX,9472.530487807046,29484.4485418498,0.0015014751939131984,34838.380924358804,0,1,0,48.0,33.0,23.0,43.0,75300000.0,10.682077873798264,53.94624941546244,40350000.0,1640030.0,1123935.0,0
FI-MY,8874.969037552324,21341.1051115653,0.0038232465570942893,38910.05263950105,0,0,0,71.0,37.0,23.0,24.0,22820000.0,28.30610811897928,62.75826453805295,14110000.0,24630.0,316235.0,0
FI-NG,6027.329050082156,44301.75680058315,0.0013796078611576397,27429.726794992126,0,0,0,44.0,43.0,5.0,20.0,24420000.0,36.092922761496915,30.55874909781485,14910000.0,606850.0,607345.0,0
FI-NL,1640.147658878897,8246.023302383801,0.1313946411219527,53703.616846475605,0,1,0,5.0,17.0,6.0,12.0,7100000.0,8.33363957861085,52.77203026786873,6250000.0,270250.0,168795.0,1
FI-NO,940.1574875272744,20227.7242154002,0.3221018073567878,59694.4673029838,1,1,1,2.0,6.0,9.0,18.0,700000.0,13.08543994047951,55.147930448803066,3050000.0,61187.84999999998,334513.925,1
FI-NZ,16891.97127145481,7005.160277324598,0.03847877507500073,46078.0250566214,0,1,0,11.0,16.0,10.0,32.0,400000.0,14.683305738506512,55.94686334781656,2900000.0,40610.0,283615.0,0
FI-PA,10022.86116990634,17796.290707997203,0.0040753138958463005,40682.4598412851,0,1,0,62.0,52.0,27.0,18.0,700000.0,3.6307065248546664,46.78985721613597,2350000.0,229743.0,189048.5,0
FI-PE,11465.536109452543,36492.3093568279,0.0018830696462374553,31334.45051686975,0,1,0,31.0,47.0,28.0,16.0,17300000.0,10.769793974562035,53.990107465844325,11350000.0,976080.0,791960.0,0
FI-PH,9064.82543941511,40859.997816089744,0.01319232492320537,29150.60628723883,0,1,0,61.0,31.0,15.0,38.0,69060000.0,15.176357064383538,56.19338901075508,37230000.0,5750.0,301045.0,0
FI-PK,4702.813961073648,44727.33863788123,0.0028113363943440602,27216.935876343086,0,0,0,22.0,49.0,11.0,24.0,34370000.0,32.45193037834203,32.379245289392294,19885000.0,466960.0,537400.0,0
FI-PL,1182.985009456776,17627.5701615765,0.032596624046040606,40766.82011449545,0,1,0,35.0,3.0,34.0,38.0,11300000.0,11.509079697744085,42.850670629691265,8350000.0,2250.0,305045.0,1
FI-PT,3396.789753611002,14652.061661509098,0.07089254393521092,42254.57436452915,0,1,0,30.0,36.0,45.0,5.0,3100000.0,8.590785407269543,52.90060318219808,4250000.0,212314.4,197762.8,1
FI-SA,4472.145310074496,845.1446970620018,0.0039435903891266765,49158.0328467527,0,0,0,47.0,25.0,9.0,26.0,21020000.0,17.568761395657376,57.389591176391995,13210000.0,1845770.0,1226805.0,0
FI-SE,432.7881205725464,3941.0254475451,0.9773366285216283,51551.117919056254,1,1,1,2.0,8.0,30.0,21.0,3600000.0,13.044832368216476,55.127626662671545,4500000.0,103390.0,355615.0,1
FI-SG,9250.14017707861,51000.55282970829,0.04421270158608338,75080.88161013785,0,0,0,41.0,43.0,51.0,22.0,1770000.0,26.60241809872035,61.90641952792348,3585000.0,303211.0,152314.5,0
FI-SL,6671.366735016554,47886.27872240319,0.0006545324920409276,25637.465834082104,0,0,0,44.0,43.0,5.0,20.0,2006600.0,40.257466632706915,28.47647716220985,1696700.0,231740.0,188050.0,0
FI-SV,9891.812735021638,40758.0544208645,0.0005533342884988432,29201.57798485145,0,1,0,33.0,44.0,35.0,14.0,700000.0,3.3001038470439354,50.25526240208528,3050000.0,283200.0,162320.0,0
FI-TH,7689.321879773106,31050.3934073304,0.019136981717140924,34055.4084916185,0,0,0,31.0,43.0,5.0,8.0,43300000.0,17.035742101228166,57.12308152917739,24350000.0,206970.0,407405.0,0
FI-TR,2635.130621024786,21619.6249116627,0.03372444417212359,38770.79273945235,0,0,0,33.0,26.0,26.0,19.0,41300000.0,2.8195018258837123,50.01496139150517,23350000.0,465710.0,536775.0,0
FI-TZ,7613.69532621119,46928.21381765515,0.0010020720797292966,26116.498286456124,0,1,0,31.0,36.0,7.0,15.0,1571000.0,41.85782053045233,27.676300213337143,3485500.0,581880.0,594860.0,0
FI-US,7843.629896748536,13483.813214389105,0.010858337182309297,56322.51180247826,0,1,0,7.0,28.0,13.0,36.0,237300000.0,23.078249198410887,60.14433507776875,121350000.0,8843500.0,4725670.0,0
FI-UY,12718.738704202562,25992.4538054704,0.015551508502988757,36584.3782925485,0,1,0,28.0,27.0,41.0,12.0,300000.0,20.044360919279256,58.627390938202936,2550000.0,128900.0,239470.0,0
FI-ZA,10253.739132968716,35371.5113619522,0.0032513299043867403,31894.8495143076,0,1,0,16.0,2.0,10.0,37.0,18580000.0,13.579941014006359,41.81523997156013,11990000.0,909170.0,758505.0,0
FI-ZM,8323.042648818899,45974.50756331343,0.018895115278307565,26593.351413626984,0,1,0,31.0,36.0,7.0,15.0,447000.0,37.033700860343004,30.088360048391806,2476500.0,439470.0,523655.0,0
FR-AT,950.2927837852432,10383.489576954686,0.03172514398016186,51768.346637415554,0,1,0,57.0,16.0,16.0,36.0,29300000.0,9.508124621151097,45.562690798748214,18350000.0,465037.0,315038.5,1
FR-BE,503.97490928820696,5951.516689943186,0.4512089998404978,49552.3601939098,1,1,1,3.0,4.0,8.0,11.0,26500000.0,5.389838728820642,53.01167247373408,19750000.0,517277.0,288918.5,1
FR-CH,465.965031027518,25083.60499095198,0.5017760203895553,59118.4043444142,1,1,1,34.0,3.0,28.0,27.0,29300000.0,8.144960499257948,46.24427285969479,18350000.0,508040.97,293536.515,1
FR-CZ,1064.7100606403908,5441.108865372611,0.027046732178931016,43856.04741625191,0,0,0,11.0,13.0,12.0,14.0,28400000.0,7.47338399618895,46.580061111229284,18800000.0,470357.0,312378.5,1
FR-DE,817.2043339123682,8658.764455894787,0.046784720681518656,50905.98407688561,1,1,0,33.0,4.0,21.0,23.0,2000000.0,13.360779023520386,43.63636359756357,32000000.0,198177.0,448468.5,1
FR-DK,1225.443098313056,10906.360550968486,0.06473714989036027,52029.782124422454,0,1,0,50.0,3.0,63.0,27.0,29300000.0,13.094244414219709,56.86387531643362,18350000.0,507557.0,293778.5,1
FR-ES,801.8845249980083,5880.214167389509,0.11593910640257606,43636.49476524346,1,1,1,11.0,20.0,0.0,1.0,10000000.0,1.0863969525261936,49.77355463306067,28000000.0,47953.52100000001,523580.2395,1
FR-FI,2302.9552594257616,3004.0033463454893,0.0440001263118794,48078.603522110956,0,1,0,35.0,8.0,27.0,17.0,30300000.0,1.711542630760455,49.46098179394353,17850000.0,243637.0,425738.5,1
FR-GB,1092.1819787729833,996.886166579483,0.11496482742444905,47075.04493222795,0,1,1,33.0,18.0,51.0,23.0,11000000.0,13.91878623350609,57.276146226076804,38500000.0,305627.0,394743.5,1
FR-GR,1787.1284472540544,16959.05350896501,0.03116094113375697,38097.07509445571,0,1,0,8.0,36.0,26.0,14.0,28000000.0,1.851347182954541,49.39107951784649,19000000.0,418657.0,338228.5,1
FR-HU,1323.7912109662134,14663.52719369061,0.022238786385049458,39244.83825209291,0,1,0,22.0,16.0,4.0,45.0,27700000.0,4.855608993342848,52.74455760599518,19150000.0,456297.0,319408.5,1
FR-IE,1095.559373654778,37979.032952802096,0.21310936793455856,65566.11832533925,0,1,0,40.0,1.0,51.0,25.0,30300000.0,3.4659754239475333,52.04974082129753,17850000.0,478667.0,308223.5,1
FR-IT,959.4341758347496,3540.3580719015154,0.06935197463468407,44806.422812987454,1,1,1,18.0,5.0,11.0,27.0,3000000.0,0.5347732899427342,50.049366464352396,31500000.0,249827.0,422643.5,1
FR-NL,693.8185796272444,11250.02664872929,0.07928681622969799,52201.61517330285,0,1,0,30.0,9.0,33.0,29.0,23200000.0,6.622096947850395,53.62780158324896,21400000.0,513887.0,290613.5,1
FR-NO,1637.294693031868,23231.72756174569,0.033832799108422004,58192.46562981106,0,1,0,37.0,2.0,36.0,35.0,29600000.0,11.373897309719055,56.00370176418329,18200000.0,182449.15000000002,456332.425,1
FR-PL,1385.0542540143244,14623.56681523101,0.01741329984158732,39264.818441322706,0,1,0,0.0,11.0,7.0,21.0,19000000.0,13.22062232850454,43.70644194507149,23500000.0,241387.0,426863.5,1
FR-PT,1140.2203009376965,11648.05831516361,0.16300218684765488,40752.57269135641,0,1,0,5.0,44.0,18.0,12.0,27200000.0,6.879242776509088,53.75637449757831,19400000.0,455951.4,319581.3,1
FR-SE,1885.9426514242527,6945.028793890589,0.05180143535580146,50049.1162458835,0,1,0,37.0,0.0,57.0,38.0,26700000.0,11.33328973745602,55.98339797805177,19650000.0,140247.0,477433.5,1
GB-AE,5842.181431197442,21002.627507168814,0.24187336521237232,58074.8017691021,0,0,0,45.0,51.0,33.0,14.0,35263000.0,22.425701697323248,75.44839019149148,26368500.0,170910.0,156475.0,0
GB-AT,1518.768054964308,9386.603410375203,0.039548669592936785,52266.789720705296,0,1,0,24.0,34.0,35.0,13.0,40300000.0,23.426910854657187,52.522083915501256,23850000.0,159410.0,162225.0,1
GB-AU,15200.629297835969,2595.6992781346125,0.3087066913234502,48871.337654585004,0,1,1,1.0,1.0,16.0,5.0,29000000.0,6.69547381160001,60.88780243702985,29500000.0,7450090.0,3966975.0,0
GB-BE,758.5274482424858,4954.630523363703,0.13338969688759686,50050.80327719955,0,1,1,30.0,14.0,59.0,12.0,37500000.0,8.528947504685448,59.97106559048713,25250000.0,211650.0,136105.0,1
GB-CH,1251.3955967041352,24086.718824372496,0.1955157982956719,59616.84742770394,0,1,1,1.0,21.0,23.0,4.0,40300000.0,22.063746732764038,53.20366597644784,23850000.0,202413.97,140723.015,1
GB-CN,7799.059099376174,32076.128020680095,0.011442208248660036,31535.424005177647,0,0,1,45.0,69.0,5.0,0.0,42670000.0,64.14371840663463,32.163680139512536,22665000.0,9182772.9,4833316.45,0
GB-DK,815.6936915071714,9909.474384389003,0.1658317233267757,52528.225207712196,0,1,0,17.0,15.0,12.0,50.0,40300000.0,0.8245418192863809,63.82326843318666,23850000.0,201930.0,140965.0,1
GB-ES,1658.4642672487278,6877.100333968992,0.2266944506884663,44134.9378485332,0,1,1,22.0,38.0,51.0,24.0,21000000.0,15.005183186032284,56.73294774981371,33500000.0,257673.479,370766.7395,1
GB-FI,1824.5294702285207,2007.1171797660063,0.07787828114986424,48577.0466054007,0,1,0,2.0,26.0,24.0,40.0,41300000.0,15.630328864266545,56.42037491069658,23350000.0,61990.0,272925.0,1
GB-FR,1092.1819787729833,996.886166579483,0.11496482742444905,47075.04493222795,0,1,1,33.0,18.0,51.0,23.0,11000000.0,13.91878623350609,57.276146226076804,38500000.0,305627.0,394743.5,1
GB-IN,7672.478377716552,40898.12672140986,0.012112158764951593,27124.424654812763,0,0,1,42.0,41.0,5.0,10.0,207000000.0,46.39149484713661,41.039791919261546,147500000.0,2731260.0,1607560.0,0
GB-IT,1900.2495652212897,4537.244238480998,0.10001734544791079,45304.865896277195,0,1,1,15.0,13.0,40.0,4.0,14000000.0,14.453559523448824,57.00875958110544,37000000.0,55800.0,269830.0,1
GB-NL,678.8553440688632,10253.140482149807,0.1674587192828925,52700.0582565926,0,1,1,3.0,9.0,18.0,52.0,34200000.0,7.296689285655695,60.587194700002,26900000.0,208260.0,137800.0,1
GB-NO,903.0019340240387,22234.841395166208,0.10974066169166388,58690.9087131008,0,1,0,4.0,20.0,15.0,58.0,40600000.0,2.5448889237870347,62.96309488093634,23700000.0,123177.84999999998,303518.925,1
GB-PL,1534.497056209471,15620.452981810493,0.18009084724123806,39763.26152461245,0,1,0,33.0,29.0,58.0,2.0,30000000.0,27.13940856201063,50.66583506182454,29000000.0,64240.0,274050.0,1
GB-SE,1408.6570404588113,5948.1426273111065,0.110880958895089,50547.55932917325,0,1,1,4.0,18.0,6.0,61.0,37700000.0,2.5854964960500695,62.94279109480482,25150000.0,165380.0,324620.0,1
GB-US,6847.717714157371,15490.930394155112,0.023045375588124035,55318.953212595254,0,1,1,5.0,2.0,11.0,4.0,196000000.0,7.447920334144342,67.95949950990203,142000000.0,8905490.0,4694675.0,0
GH-AT,4627.681388454235,51517.219278742,0.0055403785080020175,31201.481786521897,0,1,0,66.0,35.0,16.0,33.0,1200000.0,25.683047580977366,27.967104697683983,4300000.0,145020.0,155030.0,0
GH-BE,4745.530252159208,47085.2463917305,0.0188355535808557,28985.495343016148,0,1,0,12.0,55.0,40.0,8.0,1600000.0,40.581010930949105,35.41608637266985,5700000.0,197260.0,128910.0,0
GH-CH,4397.6247392550495,66217.33469273928,0.007875614503972807,38551.53949352055,0,1,0,43.0,48.0,4.0,24.0,1200000.0,27.046211702870515,28.648686758630557,4300000.0,188023.97,133528.015,0
GH-DK,5438.237780254057,52040.0902527558,0.008612870297733615,31462.917273528798,0,1,0,59.0,54.0,31.0,30.0,1200000.0,48.28541661634817,39.268289215369386,4300000.0,187540.0,133770.0,0
GH-ES,3612.442129990513,35253.515534397804,0.016855774244141093,23069.6299143498,0,1,0,20.0,31.0,32.0,4.0,18100000.0,34.10477524960227,32.177968531996434,13950000.0,272063.479,363571.7395,0
GH-FI,6377.405327425188,44137.7330481328,0.004363502857083952,27511.7386712173,0,1,0,44.0,43.0,5.0,20.0,2200000.0,33.47962957136801,31.865395692879304,3800000.0,76380.0,265730.0,0
GH-IT,3989.863423728652,37593.3716298858,0.016157597923196362,24239.557962093797,0,1,0,27.0,56.0,21.0,24.0,25100000.0,34.65639891218573,32.45378036328816,17450000.0,70190.0,262635.0,0
